Date,Open,High,Low,Close,Adj Close,Volume
2018-02-02,18.850000,18.850000,18.850000,18.850000,18.723993,0
2018-02-05,18.870001,18.870001,18.870001,18.870001,18.743855,0
2018-02-06,18.860001,18.860001,18.860001,18.860001,18.733925,0
2018-02-07,18.850000,18.850000,18.850000,18.850000,18.723993,0
2018-02-08,18.850000,18.850000,18.850000,18.850000,18.723993,0
2018-02-09,18.850000,18.850000,18.850000,18.850000,18.723993,0
2018-02-12,18.840000,18.840000,18.840000,18.840000,18.714060,0
2018-02-13,18.840000,18.840000,18.840000,18.840000,18.714060,0
2018-02-14,18.820000,18.820000,18.820000,18.820000,18.694193,0
2018-02-15,18.820000,18.820000,18.820000,18.820000,18.694193,0
2018-02-16,18.820000,18.820000,18.820000,18.820000,18.694193,0
2018-02-20,18.809999,18.809999,18.809999,18.809999,18.684259,0
2018-02-21,18.809999,18.809999,18.809999,18.809999,18.684259,0
2018-02-22,18.809999,18.809999,18.809999,18.809999,18.684259,0
2018-02-23,18.820000,18.820000,18.820000,18.820000,18.694193,0
2018-02-26,18.820000,18.820000,18.820000,18.820000,18.694193,0
2018-02-27,18.809999,18.809999,18.809999,18.809999,18.684259,0
2018-02-28,18.820000,18.820000,18.820000,18.820000,18.694193,0
2018-03-01,18.830000,18.830000,18.830000,18.830000,18.704124,0
2018-03-02,18.799999,18.799999,18.799999,18.799999,18.688221,0
2018-03-05,18.799999,18.799999,18.799999,18.799999,18.688221,0
2018-03-06,18.799999,18.799999,18.799999,18.799999,18.688221,0
2018-03-07,18.799999,18.799999,18.799999,18.799999,18.688221,0
2018-03-08,18.799999,18.799999,18.799999,18.799999,18.688221,0
2018-03-09,18.790001,18.790001,18.790001,18.790001,18.678282,0
2018-03-12,18.790001,18.790001,18.790001,18.790001,18.678282,0
2018-03-13,18.790001,18.790001,18.790001,18.790001,18.678282,0
2018-03-14,18.790001,18.790001,18.790001,18.790001,18.678282,0
2018-03-15,18.790001,18.790001,18.790001,18.790001,18.678282,0
2018-03-16,18.790001,18.790001,18.790001,18.790001,18.678282,0
2018-03-19,18.780001,18.780001,18.780001,18.780001,18.668339,0
2018-03-20,18.780001,18.780001,18.780001,18.780001,18.668339,0
2018-03-21,18.790001,18.790001,18.790001,18.790001,18.678282,0
2018-03-22,18.790001,18.790001,18.790001,18.790001,18.678282,0
2018-03-23,18.799999,18.799999,18.799999,18.799999,18.688221,0
2018-03-26,18.790001,18.790001,18.790001,18.790001,18.678282,0
2018-03-27,18.809999,18.809999,18.809999,18.809999,18.698160,0
2018-03-28,18.809999,18.809999,18.809999,18.809999,18.698160,0
2018-03-29,18.809999,18.809999,18.809999,18.809999,18.698160,0
2018-04-02,18.820000,18.820000,18.820000,18.820000,18.708097,0
2018-04-03,18.790001,18.790001,18.790001,18.790001,18.695169,0
2018-04-04,18.790001,18.790001,18.790001,18.790001,18.695169,0
2018-04-05,18.790001,18.790001,18.790001,18.790001,18.695169,0
2018-04-06,18.809999,18.809999,18.809999,18.809999,18.715067,0
2018-04-09,18.809999,18.809999,18.809999,18.809999,18.715067,0
2018-04-10,18.799999,18.799999,18.799999,18.799999,18.705118,0
2018-04-11,18.809999,18.809999,18.809999,18.809999,18.715067,0
2018-04-12,18.799999,18.799999,18.799999,18.799999,18.705118,0
2018-04-13,18.799999,18.799999,18.799999,18.799999,18.705118,0
2018-04-16,18.799999,18.799999,18.799999,18.799999,18.705118,0
2018-04-17,18.799999,18.799999,18.799999,18.799999,18.705118,0
2018-04-18,18.790001,18.790001,18.790001,18.790001,18.695169,0
2018-04-19,18.790001,18.790001,18.790001,18.790001,18.695169,0
2018-04-20,18.780001,18.780001,18.780001,18.780001,18.685219,0
2018-04-23,18.780001,18.780001,18.780001,18.780001,18.685219,0
2018-04-24,18.780001,18.780001,18.780001,18.780001,18.685219,0
2018-04-25,18.780001,18.780001,18.780001,18.780001,18.685219,0
2018-04-26,18.780001,18.780001,18.780001,18.780001,18.685219,0
2018-04-27,18.780001,18.780001,18.780001,18.780001,18.685219,0
2018-04-30,18.790001,18.790001,18.790001,18.790001,18.695169,0
2018-05-01,18.780001,18.780001,18.780001,18.780001,18.685219,0
2018-05-02,18.770000,18.770000,18.770000,18.770000,18.693186,0
2018-05-03,18.770000,18.770000,18.770000,18.770000,18.693186,0
2018-05-04,18.770000,18.770000,18.770000,18.770000,18.693186,0
2018-05-07,18.770000,18.770000,18.770000,18.770000,18.693186,0
2018-05-08,18.770000,18.770000,18.770000,18.770000,18.693186,0
2018-05-09,18.760000,18.760000,18.760000,18.760000,18.683226,0
2018-05-10,18.760000,18.760000,18.760000,18.760000,18.683226,0
2018-05-11,18.760000,18.760000,18.760000,18.760000,18.683226,0
2018-05-14,18.770000,18.770000,18.770000,18.770000,18.693186,0
2018-05-15,18.750000,18.750000,18.750000,18.750000,18.673265,0
2018-05-16,18.740000,18.740000,18.740000,18.740000,18.663309,0
2018-05-17,18.740000,18.740000,18.740000,18.740000,18.663309,0
2018-05-18,18.750000,18.750000,18.750000,18.750000,18.673265,0
2018-05-21,18.750000,18.750000,18.750000,18.750000,18.673265,0
2018-05-22,18.750000,18.750000,18.750000,18.750000,18.673265,0
2018-05-23,18.760000,18.760000,18.760000,18.760000,18.683226,0
2018-05-24,18.770000,18.770000,18.770000,18.770000,18.693186,0
2018-05-25,18.780001,18.780001,18.780001,18.780001,18.703144,0
2018-05-29,18.840000,18.840000,18.840000,18.840000,18.762899,0
2018-05-30,18.809999,18.809999,18.809999,18.809999,18.733021,0
2018-05-31,18.799999,18.799999,18.799999,18.799999,18.723063,0
2018-06-01,18.790001,18.790001,18.790001,18.790001,18.713104,0
2018-06-04,18.760000,18.760000,18.760000,18.760000,18.702137,0
2018-06-05,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-06-06,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-06-07,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-06-08,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-06-11,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-06-12,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-06-13,18.760000,18.760000,18.760000,18.760000,18.702137,0
2018-06-14,18.760000,18.760000,18.760000,18.760000,18.702137,0
2018-06-15,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-06-18,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-06-19,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-06-20,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-06-21,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-06-22,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-06-25,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-06-26,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-06-27,18.790001,18.790001,18.790001,18.790001,18.732046,0
2018-06-28,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-06-29,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-07-02,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-07-03,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-07-05,18.760000,18.760000,18.760000,18.760000,18.702137,0
2018-07-06,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-07-09,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-07-10,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-07-11,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-07-12,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-07-13,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-07-16,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-07-17,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-07-18,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-07-19,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-07-20,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-07-23,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-07-24,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-07-25,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-07-26,18.770000,18.770000,18.770000,18.770000,18.712107,0
2018-07-27,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-07-30,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-07-31,18.780001,18.780001,18.780001,18.780001,18.722076,0
2018-08-01,18.790001,18.790001,18.790001,18.790001,18.732046,0
2018-08-02,18.770000,18.770000,18.770000,18.770000,18.734041,0
2018-08-03,18.780001,18.780001,18.780001,18.780001,18.744020,0
2018-08-06,18.780001,18.780001,18.780001,18.780001,18.744020,0
2018-08-07,18.780001,18.780001,18.780001,18.780001,18.744020,0
2018-08-08,18.780001,18.780001,18.780001,18.780001,18.744020,0
2018-08-09,18.790001,18.790001,18.790001,18.790001,18.754004,0
2018-08-10,18.799999,18.799999,18.799999,18.799999,18.763981,0
2018-08-13,18.799999,18.799999,18.799999,18.799999,18.763981,0
2018-08-14,18.799999,18.799999,18.799999,18.799999,18.763981,0
2018-08-15,18.799999,18.799999,18.799999,18.799999,18.763981,0
2018-08-16,18.799999,18.799999,18.799999,18.799999,18.763981,0
2018-08-17,18.809999,18.809999,18.809999,18.809999,18.773964,0
2018-08-20,18.820000,18.820000,18.820000,18.820000,18.783945,0
2018-08-21,18.809999,18.809999,18.809999,18.809999,18.773964,0
2018-08-22,18.820000,18.820000,18.820000,18.820000,18.783945,0
2018-08-23,18.809999,18.809999,18.809999,18.809999,18.773964,0
2018-08-24,18.809999,18.809999,18.809999,18.809999,18.773964,0
2018-08-27,18.809999,18.809999,18.809999,18.809999,18.773964,0
2018-08-28,18.799999,18.799999,18.799999,18.799999,18.763981,0
2018-08-29,18.799999,18.799999,18.799999,18.799999,18.763981,0
2018-08-30,18.809999,18.809999,18.809999,18.809999,18.773964,0
2018-08-31,18.809999,18.809999,18.809999,18.809999,18.773964,0
2018-09-04,18.799999,18.799999,18.799999,18.799999,18.763981,0
2018-09-05,18.790001,18.790001,18.790001,18.790001,18.773975,0
2018-09-06,18.790001,18.790001,18.790001,18.790001,18.773975,0
2018-09-07,18.770000,18.770000,18.770000,18.770000,18.753992,0
2018-09-10,18.770000,18.770000,18.770000,18.770000,18.753992,0
2018-09-11,18.760000,18.760000,18.760000,18.760000,18.743999,0
2018-09-12,18.760000,18.760000,18.760000,18.760000,18.743999,0
2018-09-13,18.760000,18.760000,18.760000,18.760000,18.743999,0
2018-09-14,18.760000,18.760000,18.760000,18.760000,18.743999,0
2018-09-17,18.760000,18.760000,18.760000,18.760000,18.743999,0
2018-09-18,18.750000,18.750000,18.750000,18.750000,18.734009,0
2018-09-19,18.750000,18.750000,18.750000,18.750000,18.734009,0
2018-09-20,18.750000,18.750000,18.750000,18.750000,18.734009,0
2018-09-21,18.750000,18.750000,18.750000,18.750000,18.734009,0
2018-09-24,18.750000,18.750000,18.750000,18.750000,18.734009,0
2018-09-25,18.750000,18.750000,18.750000,18.750000,18.734009,0
2018-09-26,18.760000,18.760000,18.760000,18.760000,18.743999,0
2018-09-27,18.760000,18.760000,18.760000,18.760000,18.743999,0
2018-09-28,18.770000,18.770000,18.770000,18.770000,18.753992,0
2018-10-01,18.760000,18.760000,18.760000,18.760000,18.743999,0
2018-10-02,18.750000,18.750000,18.750000,18.750000,18.750000,0
2018-10-03,18.730000,18.730000,18.730000,18.730000,18.730000,0
2018-10-04,18.730000,18.730000,18.730000,18.730000,18.730000,0
2018-10-05,18.730000,18.730000,18.730000,18.730000,18.730000,0
2018-10-08,18.730000,18.730000,18.730000,18.730000,18.730000,0
2018-10-09,18.740000,18.740000,18.740000,18.740000,18.740000,0
2018-10-10,18.750000,18.750000,18.750000,18.750000,18.750000,0
2018-10-11,18.750000,18.750000,18.750000,18.750000,18.750000,0
2018-10-12,18.740000,18.740000,18.740000,18.740000,18.740000,0
2018-10-15,18.740000,18.740000,18.740000,18.740000,18.740000,0
2018-10-16,18.740000,18.740000,18.740000,18.740000,18.740000,0
2018-10-17,18.730000,18.730000,18.730000,18.730000,18.730000,0
2018-10-18,18.730000,18.730000,18.730000,18.730000,18.730000,0
2018-10-19,18.730000,18.730000,18.730000,18.730000,18.730000,0
2018-10-22,18.730000,18.730000,18.730000,18.730000,18.730000,0
2018-10-23,18.730000,18.730000,18.730000,18.730000,18.730000,0
2018-10-24,18.750000,18.750000,18.750000,18.750000,18.750000,0
2018-10-25,18.740000,18.740000,18.740000,18.740000,18.740000,0
2018-10-26,18.750000,18.750000,18.750000,18.750000,18.750000,0
2018-10-29,18.760000,18.760000,18.760000,18.760000,18.760000,0
2018-10-30,18.740000,18.740000,18.740000,18.740000,18.740000,0
2018-10-31,18.730000,18.730000,18.730000,18.730000,18.730000,0
2018-11-01,18.740000,18.740000,18.740000,18.740000,18.740000,0
2018-11-02,18.740000,18.740000,18.740000,18.740000,18.740000,0
