Date,Open,High,Low,Close,Adj Close,Volume
2018-03-12,155.330002,155.330002,149.000000,152.500000,152.500000,30147
2018-03-13,150.000000,150.000000,150.000000,152.500000,152.500000,2000
2018-03-14,152.500000,152.500000,152.500000,152.500000,152.500000,0
2018-03-15,149.000000,149.000000,149.000000,151.500000,151.500000,17
2018-03-16,120.000000,149.500000,120.000000,149.500000,149.500000,4566
2018-03-19,147.000000,149.490005,147.000000,149.500000,149.500000,4163
2018-03-20,147.000000,149.000000,147.000000,149.500000,149.500000,4052
2018-03-21,149.500000,149.500000,149.500000,149.500000,149.500000,0
2018-03-22,148.740005,148.740005,147.000000,149.500000,149.500000,4065
2018-03-23,148.000000,156.000000,148.000000,152.500000,152.500000,10634
2018-03-26,148.000000,156.750000,148.000000,153.500000,153.500000,19258
2018-03-27,154.000000,154.000000,150.000000,153.500000,153.500000,16455
2018-03-28,147.000000,147.500000,147.000000,152.000000,152.000000,18160
2018-03-29,153.000000,153.000000,147.000000,152.000000,152.000000,2100
2018-04-03,152.880005,152.880005,147.000000,152.000000,152.000000,4258
2018-04-04,152.000000,152.000000,152.000000,152.000000,152.000000,0
2018-04-05,152.000000,152.000000,152.000000,152.000000,152.000000,0
2018-04-06,147.000000,152.880005,147.000000,152.000000,152.000000,11786
2018-04-09,152.789993,152.789993,147.000000,152.000000,152.000000,19614
2018-04-10,147.000000,147.000000,147.000000,152.000000,152.000000,333
2018-04-11,152.679993,152.679993,147.000000,152.000000,152.000000,7860
2018-04-12,147.000000,152.679993,147.000000,152.000000,152.000000,2790
2018-04-13,147.000000,147.000000,147.000000,152.000000,152.000000,15000
2018-04-16,147.000000,147.000000,147.000000,152.000000,152.000000,4
2018-04-17,152.000000,152.000000,152.000000,152.000000,152.000000,8000
2018-04-18,146.000000,146.000000,146.000000,152.000000,152.000000,6850
2018-04-19,147.000000,147.000000,147.000000,152.000000,152.000000,1501
2018-04-20,151.949997,151.949997,151.949997,152.000000,152.000000,676
2018-04-23,151.949997,151.949997,147.000000,152.000000,152.000000,6282
2018-04-24,152.000000,152.000000,152.000000,152.000000,152.000000,0
2018-04-25,151.899994,151.899994,151.899994,152.000000,152.000000,8032
2018-04-26,148.000000,148.000000,148.000000,152.000000,152.000000,4300
2018-04-27,151.850006,151.850006,148.050003,152.000000,152.000000,9946
2018-04-30,152.000000,152.000000,152.000000,152.000000,152.000000,0
2018-05-01,154.000000,154.000000,154.000000,152.000000,152.000000,3246
2018-05-02,153.979996,153.979996,148.100006,152.000000,152.000000,10087
2018-05-03,148.100006,148.100006,148.100006,152.000000,152.000000,2066
2018-05-04,154.500000,155.000000,154.500000,152.000000,152.000000,4188
2018-05-08,148.100006,148.100006,148.100006,152.000000,152.000000,11764
2018-05-09,148.100006,148.100006,148.100006,152.000000,152.000000,610
2018-05-10,154.000000,154.000000,154.000000,152.000000,152.000000,250
2018-05-11,152.000000,152.000000,152.000000,152.000000,152.000000,0
2018-05-14,148.149994,153.990005,148.149994,152.000000,152.000000,6000
2018-05-15,152.000000,152.000000,152.000000,152.000000,152.000000,0
2018-05-16,148.149994,148.149994,148.149994,152.000000,152.000000,52
2018-05-17,148.149994,154.000000,148.149994,152.000000,152.000000,9444
2018-05-18,153.990005,153.990005,153.990005,152.000000,152.000000,8480
2018-05-21,153.990005,153.990005,153.990005,152.000000,152.000000,6603
2018-05-22,154.000000,154.000000,154.000000,152.000000,152.000000,2564
2018-05-23,149.000000,149.000000,149.000000,152.000000,152.000000,9
2018-05-24,154.000000,148.000000,148.000000,148.000000,148.000000,14338
2018-05-25,153.996994,153.996994,153.996994,152.000000,152.000000,24
2018-05-29,153.996994,153.996994,149.376999,152.000000,152.000000,7033
2018-05-30,153.947006,153.949997,153.947006,152.000000,152.000000,15264
2018-05-31,153.949997,153.949997,153.949997,152.000000,152.000000,5522
2018-06-01,153.949997,153.949997,149.376999,152.000000,152.000000,6723
2018-06-04,153.949997,153.949997,149.376999,152.000000,152.000000,6743
2018-06-05,153.949997,153.949997,149.376999,152.000000,152.000000,9149
2018-06-06,149.149994,153.940002,149.149994,152.000000,152.000000,2703
2018-06-07,149.199997,149.199997,149.199997,151.500000,151.500000,1900
2018-06-08,151.500000,151.500000,151.500000,151.500000,151.500000,0
2018-06-11,149.199997,149.250000,149.199997,151.500000,151.500000,9943
2018-06-12,151.000000,151.000000,151.000000,151.000000,151.000000,0
2018-06-13,151.000000,151.000000,151.000000,151.000000,151.000000,0
2018-06-14,152.600006,152.600006,152.600006,151.000000,151.000000,195
2018-06-15,149.500000,149.500000,147.000000,151.000000,151.000000,479
2018-06-18,147.000000,152.350006,146.000000,150.500000,150.500000,9936
2018-06-19,150.500000,150.500000,150.500000,150.500000,150.500000,0
2018-06-20,146.000000,152.000000,146.000000,150.500000,150.500000,8724
2018-06-21,146.000000,152.000000,146.000000,150.500000,150.500000,813
2018-06-22,152.000000,152.000000,152.000000,150.500000,150.500000,64
2018-06-25,150.500000,150.500000,150.500000,150.500000,150.500000,0
2018-06-26,146.000000,152.000000,146.000000,150.500000,150.500000,13192
2018-06-27,150.500000,150.500000,150.500000,150.500000,150.500000,0
2018-06-28,152.000000,152.000000,150.000000,150.000000,150.000000,19401
2018-06-29,152.000000,152.000000,152.000000,150.000000,150.000000,1000
2018-07-02,150.000000,150.000000,150.000000,150.000000,150.000000,0
2018-07-03,145.000000,145.000000,145.000000,150.000000,150.000000,3000
2018-07-04,152.000000,152.000000,152.000000,150.000000,150.000000,15
2018-07-05,150.000000,150.000000,150.000000,146.000000,146.000000,721
2018-07-06,150.000000,150.000000,150.000000,146.000000,146.000000,5302
2018-07-09,143.000000,149.996002,143.000000,146.000000,146.000000,655
2018-07-10,142.009995,146.000000,146.000000,145.500000,145.500000,6499
2018-07-11,145.410004,145.410004,145.410004,146.000000,146.000000,10000
2018-07-12,146.000000,146.000000,146.000000,146.000000,146.000000,0
2018-07-13,150.000000,150.000000,150.000000,146.000000,146.000000,230
2018-07-16,146.000000,146.000000,146.000000,146.000000,146.000000,701
2018-07-17,146.000000,146.000000,146.000000,146.000000,146.000000,0
2018-07-18,141.850006,141.850006,141.850006,146.000000,146.000000,5234
2018-07-19,150.000000,150.000000,150.000000,146.000000,146.000000,1000
2018-07-20,146.000000,146.000000,146.000000,146.000000,146.000000,0
2018-07-23,150.000000,150.000000,150.000000,146.000000,146.000000,65
2018-07-24,146.000000,146.000000,146.000000,146.000000,146.000000,0
2018-07-25,141.850006,150.000000,141.850006,146.000000,146.000000,11500
2018-07-26,142.000000,142.000000,142.000000,146.000000,146.000000,250
2018-07-27,149.929001,149.929001,149.929001,146.000000,146.000000,523
2018-07-30,146.000000,146.000000,146.000000,146.000000,146.000000,0
2018-07-31,148.500000,148.500000,148.496994,146.000000,146.000000,900
2018-08-01,148.399994,148.399994,148.399994,146.000000,146.000000,221
2018-08-02,141.850006,148.399994,141.850006,146.000000,146.000000,11723
2018-08-03,148.300003,148.300003,148.300003,146.000000,146.000000,699
2018-08-06,142.000000,148.199997,142.000000,146.000000,146.000000,2800
2018-08-07,142.000000,142.000000,142.000000,146.000000,146.000000,348
2018-08-08,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-08-09,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-08-10,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-08-13,147.199997,147.199997,147.199997,145.500000,145.500000,1438
2018-08-14,142.000000,142.000000,142.000000,145.500000,145.500000,61
2018-08-15,147.100006,147.100006,147.050003,145.500000,145.500000,17002
2018-08-16,142.600006,147.199997,142.600006,145.500000,145.500000,5700
2018-08-17,147.199997,147.199997,142.600006,145.500000,145.500000,784
2018-08-20,141.000000,142.000000,141.000000,145.500000,145.500000,5160
2018-08-21,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-08-22,147.119995,147.119995,147.119995,145.500000,145.500000,88
2018-08-23,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-08-24,142.600006,142.600006,142.600006,145.500000,145.500000,3
2018-08-28,142.600006,142.600006,142.600006,145.500000,145.500000,131
2018-08-29,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-08-30,145.500000,145.500000,142.600006,145.500000,145.500000,4591
2018-08-31,145.500000,145.500000,142.602005,145.500000,145.500000,26115
2018-09-03,146.850006,146.850006,146.399994,145.500000,145.500000,9798
2018-09-04,146.839996,146.839996,146.839996,145.500000,145.500000,20
2018-09-05,146.750000,146.750000,146.750000,145.500000,145.500000,10000
2018-09-06,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-09-07,143.000000,143.000000,143.000000,145.500000,145.500000,5000
2018-09-10,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-09-11,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-09-12,146.399994,146.399994,146.399994,145.500000,145.500000,12118
2018-09-13,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-09-14,146.375000,146.375000,146.375000,145.500000,145.500000,719
2018-09-17,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-09-18,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-09-19,146.375000,146.375000,146.350006,145.500000,145.500000,2505
2018-09-20,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-09-21,145.500000,145.500000,145.500000,145.500000,145.500000,0
2018-09-24,145.375000,145.375000,145.375000,145.000000,145.000000,68
2018-09-25,142.649994,142.649994,142.649994,145.000000,145.000000,3618
2018-09-26,145.000000,145.000000,145.000000,145.000000,145.000000,0
2018-09-27,142.600006,142.600006,142.600006,145.000000,145.000000,2031
2018-09-28,145.000000,145.000000,145.000000,145.000000,145.000000,12500
2018-10-01,144.800003,144.800003,144.800003,145.000000,145.000000,2061
2018-10-02,144.800003,144.800003,142.600006,145.000000,145.000000,1892
2018-10-03,145.000000,145.000000,145.000000,145.000000,145.000000,0
2018-10-04,144.199997,144.199997,144.199997,145.000000,145.000000,38
2018-10-05,145.000000,145.000000,145.000000,145.000000,145.000000,0
2018-10-08,142.600006,142.600006,142.600006,145.000000,145.000000,2863
2018-10-09,145.000000,145.000000,145.000000,145.000000,145.000000,1616
2018-10-10,145.000000,145.000000,145.000000,145.000000,145.000000,0
2018-10-11,144.399994,144.399994,144.399994,144.500000,144.500000,2058
2018-10-12,142.259995,142.259995,142.050003,144.500000,144.500000,2728
2018-10-15,142.050003,142.050003,142.050003,144.500000,144.500000,10000
2018-10-16,144.399994,144.399994,141.000000,144.500000,144.500000,15301
2018-10-17,144.389999,144.389999,141.000000,145.500000,145.500000,8000
2018-10-18,141.000000,144.384995,141.000000,145.500000,145.500000,7271
2018-10-19,141.000000,141.059998,141.000000,145.500000,145.500000,21500
2018-10-22,145.000000,145.384995,141.059998,146.000000,146.000000,44674
2018-10-23,141.520004,141.520004,141.520004,146.000000,146.000000,301
2018-10-24,145.300003,145.300003,145.300003,146.000000,146.000000,2732
2018-10-25,146.000000,146.000000,146.000000,146.000000,146.000000,0
2018-10-26,145.289993,145.289993,145.289993,146.000000,146.000000,4000
2018-10-29,145.289993,145.289993,145.289993,146.000000,146.000000,3000
2018-10-30,141.520004,141.520004,141.520004,146.000000,146.000000,6500
